strength,date,,filename
52,2015-12-03.6,2015-12-03.5,AR_LIST_2015.12.03_12:00:00.txt
495,2015-12-08.9,2015-12-03.5,AR_LIST_2015.12.03_12:00:00.txt
402,2015-12-09.3,2015-12-04.0,AR_LIST_2015.12.04_00:00:00.txt
559,2015-12-08.8,2015-12-04.5,AR_LIST_2015.12.04_12:00:00.txt
517,2015-12-08.8,2015-12-04.5,AR_LIST_2015.12.04_12:00:00.txt
383,2015-12-09.2,2015-12-05.0,AR_LIST_2015.12.05_00:00:00.txt
642,2015-12-09.3,2015-12-05.0,AR_LIST_2015.12.05_00:00:00.txt
337,2015-12-08.7,2015-12-05.5,AR_LIST_2015.12.05_12:00:00.txt
866,2015-12-08.8,2015-12-05.5,AR_LIST_2015.12.05_12:00:00.txt
804,2015-12-09.3,2015-12-06.0,AR_LIST_2015.12.06_00:00:00.txt
158,2015-12-09.5,2015-12-06.0,AR_LIST_2015.12.06_00:00:00.txt
481,2015-12-11.8,2015-12-06.0,AR_LIST_2015.12.06_00:00:00.txt
1279,2015-12-08.7,2015-12-06.5,AR_LIST_2015.12.06_12:00:00.txt
92,2015-12-08.9,2015-12-06.5,AR_LIST_2015.12.06_12:00:00.txt
498,2015-12-11.2,2015-12-06.5,AR_LIST_2015.12.06_12:00:00.txt
470,2015-12-15.0,2015-12-06.5,AR_LIST_2015.12.06_12:00:00.txt
1010,2015-12-09.2,2015-12-07.0,AR_LIST_2015.12.07_00:00:00.txt
57,2015-12-09.3,2015-12-07.0,AR_LIST_2015.12.07_00:00:00.txt
560,2015-12-11.8,2015-12-07.0,AR_LIST_2015.12.07_00:00:00.txt
833,2015-12-15.8,2015-12-07.0,AR_LIST_2015.12.07_00:00:00.txt
1098,2015-12-08.7,2015-12-07.5,AR_LIST_2015.12.07_12:00:00.txt
39,2015-12-08.9,2015-12-07.5,AR_LIST_2015.12.07_12:00:00.txt
469,2015-12-11.3,2015-12-07.5,AR_LIST_2015.12.07_12:00:00.txt
1128,2015-12-15.2,2015-12-07.5,AR_LIST_2015.12.07_12:00:00.txt
737,2015-12-09.2,2015-12-08.0,AR_LIST_2015.12.08_00:00:00.txt
452,2015-12-11.8,2015-12-08.0,AR_LIST_2015.12.08_00:00:00.txt
1567,2015-12-15.7,2015-12-08.0,AR_LIST_2015.12.08_00:00:00.txt
641,2015-12-08.7,2015-12-08.5,AR_LIST_2015.12.08_12:00:00.txt
257,2015-12-11.2,2015-12-08.5,AR_LIST_2015.12.08_12:00:00.txt
1815,2015-12-15.5,2015-12-08.5,AR_LIST_2015.12.08_12:00:00.txt
375,2015-12-09.3,2015-12-09.0,AR_LIST_2015.12.09_00:00:00.txt
208,2015-12-11.7,2015-12-09.0,AR_LIST_2015.12.09_00:00:00.txt
2386,2015-12-16.1,2015-12-09.0,AR_LIST_2015.12.09_00:00:00.txt
23,2015-12-09.1,2015-12-09.5,AR_LIST_2015.12.09_12:00:00.txt
26,2015-12-11.2,2015-12-09.5,AR_LIST_2015.12.09_12:00:00.txt
2448,2015-12-15.8,2015-12-09.5,AR_LIST_2015.12.09_12:00:00.txt
30,2015-12-11.7,2015-12-10.0,AR_LIST_2015.12.10_00:00:00.txt
3042,2015-12-16.3,2015-12-10.0,AR_LIST_2015.12.10_00:00:00.txt
2939,2015-12-15.8,2015-12-10.5,AR_LIST_2015.12.10_12:00:00.txt
3025,2015-12-16.3,2015-12-11.0,AR_LIST_2015.12.11_00:00:00.txt
2571,2015-12-15.8,2015-12-11.5,AR_LIST_2015.12.11_12:00:00.txt
446,2015-12-18.0,2015-12-11.5,AR_LIST_2015.12.11_12:00:00.txt
2470,2015-12-16.4,2015-12-12.0,AR_LIST_2015.12.12_00:00:00.txt
429,2015-12-18.7,2015-12-12.0,AR_LIST_2015.12.12_00:00:00.txt
2176,2015-12-15.9,2015-12-12.5,AR_LIST_2015.12.12_12:00:00.txt
390,2015-12-18.3,2015-12-12.5,AR_LIST_2015.12.12_12:00:00.txt
1800,2015-12-16.5,2015-12-13.0,AR_LIST_2015.12.13_00:00:00.txt
237,2015-12-19.6,2015-12-13.0,AR_LIST_2015.12.13_00:00:00.txt
1335,2015-12-15.8,2015-12-13.5,AR_LIST_2015.12.13_12:00:00.txt
207,2015-12-19.1,2015-12-13.5,AR_LIST_2015.12.13_12:00:00.txt
787,2015-12-16.7,2015-12-14.0,AR_LIST_2015.12.14_00:00:00.txt
155,2015-12-19.6,2015-12-14.0,AR_LIST_2015.12.14_00:00:00.txt
1096,2015-12-21.7,2015-12-14.0,AR_LIST_2015.12.14_00:00:00.txt
449,2015-12-16.1,2015-12-14.5,AR_LIST_2015.12.14_12:00:00.txt
104,2015-12-19.0,2015-12-14.5,AR_LIST_2015.12.14_12:00:00.txt
1255,2015-12-21.3,2015-12-14.5,AR_LIST_2015.12.14_12:00:00.txt
292,2015-12-16.7,2015-12-15.0,AR_LIST_2015.12.15_00:00:00.txt
3,2015-12-19.6,2015-12-15.0,AR_LIST_2015.12.15_00:00:00.txt
1585,2015-12-21.7,2015-12-15.0,AR_LIST_2015.12.15_00:00:00.txt
65,2015-12-16.2,2015-12-15.5,AR_LIST_2015.12.15_12:00:00.txt
1769,2015-12-21.3,2015-12-15.5,AR_LIST_2015.12.15_12:00:00.txt
54,2015-12-16.5,2015-12-16.0,AR_LIST_2015.12.16_00:00:00.txt
2105,2015-12-21.8,2015-12-16.0,AR_LIST_2015.12.16_00:00:00.txt
2044,2015-12-21.3,2015-12-16.5,AR_LIST_2015.12.16_12:00:00.txt
1979,2015-12-21.8,2015-12-17.0,AR_LIST_2015.12.17_00:00:00.txt
1961,2015-12-21.3,2015-12-17.5,AR_LIST_2015.12.17_12:00:00.txt
1830,2015-12-21.7,2015-12-18.0,AR_LIST_2015.12.18_00:00:00.txt
1841,2015-12-21.2,2015-12-18.5,AR_LIST_2015.12.18_12:00:00.txt
1592,2015-12-21.7,2015-12-19.0,AR_LIST_2015.12.19_00:00:00.txt
1494,2015-12-21.1,2015-12-19.5,AR_LIST_2015.12.19_12:00:00.txt
1232,2015-12-21.7,2015-12-20.0,AR_LIST_2015.12.20_00:00:00.txt
404,2015-12-27.1,2015-12-20.0,AR_LIST_2015.12.20_00:00:00.txt
1418,2015-12-21.1,2015-12-20.5,AR_LIST_2015.12.20_12:00:00.txt
543,2015-12-26.7,2015-12-20.5,AR_LIST_2015.12.20_12:00:00.txt
1117,2015-12-21.7,2015-12-21.0,AR_LIST_2015.12.21_00:00:00.txt
603,2015-12-27.1,2015-12-21.0,AR_LIST_2015.12.21_00:00:00.txt
803,2015-12-21.3,2015-12-21.5,AR_LIST_2015.12.21_12:00:00.txt
665,2015-12-26.7,2015-12-21.5,AR_LIST_2015.12.21_12:00:00.txt
144,2015-12-22.1,2015-12-22.0,AR_LIST_2015.12.22_00:00:00.txt
588,2015-12-27.2,2015-12-22.0,AR_LIST_2015.12.22_00:00:00.txt
474,2015-12-26.8,2015-12-22.5,AR_LIST_2015.12.22_12:00:00.txt
341,2015-12-27.3,2015-12-23.0,AR_LIST_2015.12.23_00:00:00.txt
239,2015-12-26.9,2015-12-23.5,AR_LIST_2015.12.23_12:00:00.txt
123,2015-12-27.4,2015-12-24.0,AR_LIST_2015.12.24_00:00:00.txt
521,2015-12-31.0,2015-12-24.0,AR_LIST_2015.12.24_00:00:00.txt
552,2016-01-02.2,2015-12-24.0,AR_LIST_2015.12.24_00:00:00.txt
45,2015-12-26.9,2015-12-24.5,AR_LIST_2015.12.24_12:00:00.txt
481,2015-12-30.5,2015-12-24.5,AR_LIST_2015.12.24_12:00:00.txt
867,2016-01-01.7,2015-12-24.5,AR_LIST_2015.12.24_12:00:00.txt
19,2015-12-27.4,2015-12-25.0,AR_LIST_2015.12.25_00:00:00.txt
701,2015-12-31.2,2015-12-25.0,AR_LIST_2015.12.25_00:00:00.txt
980,2016-01-02.2,2015-12-25.0,AR_LIST_2015.12.25_00:00:00.txt
871,2015-12-30.5,2015-12-25.5,AR_LIST_2015.12.25_12:00:00.txt
1022,2016-01-01.7,2015-12-25.5,AR_LIST_2015.12.25_12:00:00.txt
764,2015-12-31.0,2015-12-26.0,AR_LIST_2015.12.26_00:00:00.txt
1093,2016-01-02.2,2015-12-26.0,AR_LIST_2015.12.26_00:00:00.txt
998,2015-12-30.4,2015-12-26.5,AR_LIST_2015.12.26_12:00:00.txt
1237,2016-01-01.8,2015-12-26.5,AR_LIST_2015.12.26_12:00:00.txt
706,2015-12-30.8,2015-12-26.0,AR_LIST_2015.12.27_00:00:00.txt
866,2016-01-02.2,2015-12-26.0,AR_LIST_2015.12.27_00:00:00.txt
683,2015-12-30.4,2015-12-26.5,AR_LIST_2015.12.27_12:00:00.txt
1051,2016-01-01.8,2015-12-26.5,AR_LIST_2015.12.27_12:00:00.txt
238,2015-12-30.8,2015-12-26.0,AR_LIST_2015.12.28_00:00:00.txt
662,2016-01-02.2,2015-12-26.0,AR_LIST_2015.12.28_00:00:00.txt
248,2015-12-30.2,2015-12-28.5,AR_LIST_2015.12.28_12:00:00.txt
1046,2016-01-01.5,2015-12-28.5,AR_LIST_2015.12.28_12:00:00.txt
93,2015-12-30.8,2015-12-29.0,AR_LIST_2015.12.29_00:00:00.txt
687,2016-01-02.1,2015-12-29.0,AR_LIST_2015.12.29_00:00:00.txt
159,2015-12-30.2,2015-12-29.5,AR_LIST_2015.12.29_12:00:00.txt
935,2016-01-01.6,2015-12-29.5,AR_LIST_2015.12.29_12:00:00.txt
24,2015-12-30.5,2015-12-30.0,AR_LIST_2015.12.30_00:00:00.txt
531,2016-01-02.1,2015-12-30.0,AR_LIST_2015.12.30_00:00:00.txt
25,2015-12-30.1,2015-12-30.5,AR_LIST_2015.12.30_12:00:00.txt
931,2016-01-01.5,2015-12-30.5,AR_LIST_2015.12.30_12:00:00.txt
438,2016-01-04.6,2015-12-30.5,AR_LIST_2015.12.30_12:00:00.txt
526,2016-01-01.8,2015-12-31.0,AR_LIST_2015.12.31_00:00:00.txt
336,2016-01-05.1,2015-12-31.0,AR_LIST_2015.12.31_00:00:00.txt
737,2016-01-01.4,2015-12-31.5,AR_LIST_2015.12.31_12:00:00.txt
388,2016-01-04.6,2015-12-31.5,AR_LIST_2015.12.31_12:00:00.txt
